client_id,datetime,code,type,amount,target
26709486,74 20:49:55,4814,1030,-1122.96,0
50081041,218 12:56:17,6011,2010,-20213.24,0
29453966,184 12:28:29,6011,2010,-20213.24,1
28014294,234 20:30:39,5499,1010,-1684.44,1
46384577,422 19:37:36,5331,1010,-1235.25,0
70780820,57 11:05:34,6010,7030,718.69,0
15678379,123 10:33:12,5411,1010,-2742.26,0
14476637,372 11:48:37,4814,1030,-2245.92,1
17171316,345 14:00:22,4829,2370,-10645.64,1
33554688,97 00:00:00,4900,1110,-19404.71,0
29268985,314 16:13:08,5812,1010,-14823.04,1
15254951,145 11:37:34,6011,2010,-78607.05,1
68916137,111 18:05:31,6011,7010,898366.31,1
25270793,296 18:07:08,6010,7070,31644.95,1
62715587,175 21:42:07,4814,1030,-10106.62,1
72125209,191 15:42:20,5411,1110,-1493.76,1
88269777,221 14:22:29,6011,2010,-22459.16,0
66473821,116 10:13:24,5499,1010,-3099.36,0
47495766,204 00:01:11,4814,1030,-2245.92,0
24419000,167 17:48:36,4814,1030,-1122.96,0
15796340,379 10:34:16,4814,1030,-5614.79,0
86236687,108 17:25:16,6011,2010,-11229.58,1
44782802,227 04:21:55,5331,1010,-8291.02,0
11576588,298 00:00:00,4121,1100,-8848.91,1
47089167,405 15:26:29,4829,2370,-673.77,1
9869167,197 12:03:02,5411,1010,-8828.69,1
38679759,56 11:34:54,4829,2370,-1010662.1,1
21153587,32 14:50:31,6011,2010,-13475.49,0
63294650,322 00:00:00,5533,1110,-18079.62,1
32864914,218 00:00:00,5411,1110,-3090.38,1
55666298,317 12:17:60,6011,2010,-89836.63,0
12269528,287 20:36:26,5331,1010,-3952.81,1
82956992,372 08:21:00,4814,1030,-336.89,1
92322336,108 13:46:25,4829,2440,-202132.42,0
57866323,297 00:00:00,5411,1110,-1964.05,0
9978856,58 10:38:28,6011,7010,628856.42,0
31916733,145 11:31:44,4829,4071,-224.59,1
94529296,341 00:00:00,5411,1110,-1998.87,0
66463862,193 09:44:00,4814,1030,-2245.92,0
96330456,426 10:59:05,5533,1010,-3368.87,1
47490635,396 12:51:33,6011,2010,-22459.16,1
3938989,166 23:24:57,4814,1030,-2245.92,1
80223109,207 07:48:29,6010,7070,44918.32,1
63782297,268 18:53:35,6011,2010,-8983.66,0
97967511,322 09:31:52,4829,2330,-2919690.5,0
49238589,174 22:11:58,5499,1010,-7478.9,0
1018926,422 16:40:52,6010,7070,3368.87,1
25771743,32 19:05:18,6011,2010,-29196.91,1
79637922,335 16:39:05,6011,7011,44918.32,0
70780820,116 07:45:20,6010,7070,25491.14,1
78440405,356 19:21:00,6011,2010,-20213.24,1
53748811,121 00:00:00,7311,1100,-7860.71,0
75852835,350 03:43:54,6011,7010,224591.58,1
40297008,201 08:21:04,6011,7010,128017.2,1
10004871,8 12:17:59,6010,7030,1234.36,0
67162163,151 00:00:00,5411,1110,-29152.21,0
1622018,195 11:51:60,6011,2010,-628856.42,1
64568634,414 12:10:45,6011,2010,-6737.75,1
32245326,294 05:46:43,5411,1010,-875.91,0
38223980,350 17:47:42,5977,1010,-8534.48,0
94748565,151 00:00:00,5691,1110,-22459.16,1
4303845,134 13:07:27,4814,1030,-1122.96,1
35759014,217 17:54:13,6011,7010,22459.16,1
22931716,208 17:04:46,6011,2010,-2245.92,1
85169712,104 08:57:04,4829,2370,-11229.58,1
39617803,114 10:32:03,4814,1030,-2245.92,0
50371871,65 00:00:00,5411,1110,-1167.88,0
58210299,390 14:22:46,6010,7070,134754.95,0
68428305,435 17:48:20,6011,2010,-11229.58,1
66197314,11 00:00:00,5211,1110,-6692.83,0
96383408,129 07:18:09,4814,1030,-1122.96,1
80412249,91 17:16:32,4814,1030,-2245.92,1
29973417,279 21:11:48,6010,7070,302300.26,0
23899213,356 14:29:57,6011,2010,-67377.47,0
56519127,182 13:11:45,6011,2010,-67377.47,0
92134780,135 05:00:07,6011,7010,157214.1,0
34580811,238 13:47:29,5499,1010,-4941.01,1
33830046,16 00:00:00,5499,1110,-6805.57,0
5478802,431 02:02:16,6010,7070,1684.44,0
74132202,178 08:21:18,6011,2011,-20213.24,1
70473209,176 00:00:00,5411,1110,-13481.33,0
46705143,217 07:37:11,4829,4071,-449.18,0
33576170,163 00:00:00,5691,1110,-94710.27,0
64075663,62 00:00:00,5995,1110,-3571.01,1
10004871,257 09:33:33,6010,7070,12790.94,1
60293458,448 13:39:18,5812,1110,-11903.35,1
88606839,326 18:25:19,4814,1030,-2245.92,0
53882112,13 15:59:15,6011,2010,-348116.94,1
57283046,328 18:10:19,5411,1010,-22986.95,0
29840382,26 14:46:47,4814,1030,-2245.92,0
68202044,366 19:53:48,5921,1010,-3166.74,0
90456190,421 12:43:02,5411,1010,-17697.82,0
87503598,279 16:08:07,5411,1010,-3254.33,0
38709240,70 14:55:31,5714,1010,-2201.0,0
8014460,210 22:47:35,6010,7070,5442.08,1
44338675,413 08:47:52,6011,2010,-2245.92,0
36191280,30 00:00:00,5411,1110,-1347.55,1
40538394,422 09:13:15,5912,1110,-9493.49,1
5932512,230 15:30:48,5533,1110,-4491.83,0
99048480,120 00:00:00,5812,1110,-5390.2,0
66368134,374 11:34:47,5211,1010,-22330.02,1
31418463,41 08:32:41,6010,7070,33239.55,0
72899509,366 14:28:47,5411,1110,-2165.06,0
65686227,259 00:00:00,5411,1110,-41989.19,0
32646822,399 21:20:06,4814,1030,-2245.92,1
78157637,172 00:00:00,5411,1110,-42445.56,0
61495918,374 10:00:37,5812,1010,-98258.82,0
7507788,362 08:39:23,6011,2010,-33688.74,0
19513764,20 15:41:50,4814,1030,-2245.92,0
93387124,287 05:53:22,6011,2010,-2245.92,1
98397399,369 12:27:02,5411,1110,-741.15,1
64172822,287 12:26:34,6010,7021,241031.68,1
70780820,222 11:12:58,6010,7070,3256.58,1
35890369,244 18:44:42,5921,1010,-3860.73,1
19722469,270 06:11:44,5200,1010,-6737.75,0
30264358,373 06:48:14,4814,1030,-2245.92,1
24436367,291 00:31:53,6011,2010,-112295.79,1
91374393,214 20:09:15,5499,1010,-1010.66,1
42121332,121 00:00:00,7311,1100,-628.86,0
48933372,390 14:14:41,5499,1010,-22234.57,1
49339691,211 17:31:05,6011,2010,-8983.66,1
53690172,407 00:00:00,7999,1100,-12352.54,1
77391649,226 00:00:00,5541,1110,-22622.44,1
14466652,409 07:49:04,4814,1030,-2245.92,1
65656334,342 11:45:06,5499,1010,-23907.77,0
11701078,414 14:06:59,6010,7030,5390.65,0
67480620,432 15:00:40,5411,1110,-3076.9,0
31360931,47 20:44:32,5499,1010,-5137.98,1
20124569,231 14:50:30,6011,7010,112295.79,0
15042508,312 10:56:07,4829,2370,-226034.13,1
84868903,395 12:20:12,6010,7030,22459.16,0
7174462,388 00:00:00,5013,1110,-106029.68,0
15548583,426 15:02:02,4829,2370,-449183.15,0
2925124,276 17:39:07,5691,1010,-33621.36,0
10967870,416 19:38:35,4814,1030,-2245.92,0
72921986,345 00:00:00,5921,1110,-2448.05,0
70780820,437 13:37:58,6010,7070,14845.5,0
22564064,324 22:34:14,5499,1010,-1392.47,1
77391649,333 00:00:00,5411,1110,-28551.2,1
10344936,298 04:44:13,6011,7010,359346.52,0
27502998,381 18:10:57,7997,1010,-4042.65,1
49288762,395 16:53:41,6010,7070,28388.38,1
87667031,151 00:00:00,5732,1110,-10286.29,1
24943791,61 17:20:38,6010,7030,44918.32,1
30736211,306 18:49:47,5311,1010,-1946.54,1
71867287,237 09:33:49,5331,1010,-54683.11,0
44632666,438 22:13:50,6010,7071,1931.49,0
70749151,173 17:13:22,5921,1010,-1459.85,0
18889791,164 07:40:15,6010,7070,12914.02,0
97963238,225 16:02:50,5411,1110,-18688.04,0
30428096,41 17:36:46,5499,1010,-7321.69,0
23688907,382 10:34:38,4829,2330,-561478.94,0
58798619,353 00:00:00,6011,2110,-2245.92,1
61931318,93 13:30:02,5499,1010,-4617.6,1
19513764,454 05:53:35,6010,7070,2290.83,0
18780719,135 00:00:00,5947,1110,-2807.39,0
41227639,31 14:35:33,4829,2331,-33688.74,0
59709592,418 10:42:27,5411,1200,-26891.47,0
29840382,48 14:28:18,4814,1030,-3862.53,1
50281633,454 10:54:53,5912,1010,-8233.53,1
307854,321 17:17:56,5411,1010,-14733.21,0
54485932,322 17:54:32,5411,1010,-15541.74,0
19805868,444 12:25:36,6011,2010,-78607.05,0
57126993,214 18:09:16,5411,1010,-21897.68,0
49288762,446 07:35:55,6010,7070,18124.54,1
73110872,41 14:53:27,5921,1010,-15257.63,0
10004871,155 15:13:01,7999,1110,-340705.42,0
65154870,341 23:00:03,4829,2370,-44918.32,0
79190098,309 11:50:33,4829,2370,-112295.79,0
999976,381 12:29:17,4829,2370,-4491.83,0
97359689,75 14:44:54,5331,1010,-3488.13,1
61457824,426 13:56:28,6011,7010,44918.32,1
94192485,320 15:34:46,6011,2010,-8983.66,0
86247579,336 04:13:31,5499,1010,-7119.55,0
73580723,49 08:54:43,6011,2010,-67377.47,0
46967136,217 14:52:40,5411,1010,-12798.58,1
17285865,315 14:02:44,5331,1010,-673.77,0
82758098,401 05:52:19,5499,1010,-1684.44,1
36305254,401 00:00:00,5499,1110,-2245.92,1
61931318,269 00:00:00,5411,1110,-10224.08,0
39186764,282 00:00:00,6051,1100,-52531.97,1
93011179,396 07:01:29,5331,1010,-5143.15,0
50872782,253 00:00:00,5411,1110,-5237.48,0
71180934,308 19:22:19,6011,2010,-22459.16,1
76419677,175 13:46:36,5411,1010,-3211.66,0
45119322,101 21:36:31,4829,4071,-1617.06,0
93329704,228 12:46:57,6011,7010,137000.86,1
47384938,187 15:42:05,5411,1010,-4918.56,0
46134994,116 20:18:12,5411,1110,-8698.43,1
93507430,424 17:48:21,5211,1010,-7119.55,0
14158276,99 22:03:21,5411,1010,-2223.46,1
96669381,29 10:33:02,6011,2010,-2245.92,0
7174462,443 14:24:09,5499,1010,-7883.16,0
59728965,173 18:14:13,6011,2010,-60639.73,0
43820289,89 05:41:15,4814,1030,-1122.96,1
63109769,74 00:00:00,8099,1110,-7501.36,1
440719,381 22:47:11,4814,1030,-2245.92,0
39202472,304 10:36:36,5411,1010,-1720.37,0
126935,128 22:09:31,4829,2370,-13924.68,1
32478197,74 17:56:30,5411,1110,-2613.8,1
18213223,189 07:02:27,4814,1030,-4491.83,0
86865629,417 21:46:40,5411,1010,-7973.0,1
88498735,175 09:33:28,5912,1010,-25722.47,0
83378138,287 20:13:03,4829,2371,-6737.75,1
71236168,184 13:56:10,5411,1110,-5017.38,1
22570682,47 15:58:33,5499,1010,-15144.88,1
82778889,191 15:44:41,5411,1110,-28632.06,0
51324138,230 07:42:02,6010,7070,5614.79,0
27903607,244 20:02:07,4814,1030,-1122.96,0
24644305,406 09:07:59,4829,2370,-67377.47,1
82729307,405 00:00:00,5411,1110,-3627.15,0
29127439,219 13:02:49,5411,1110,-6687.44,0
82848030,337 13:21:17,5921,1010,-14911.31,1
24173769,258 18:06:04,6010,7030,17742.73,0
9106768,111 00:00:00,6011,2210,-526064.67,0
69705338,326 00:00:00,5813,1110,-3818.06,1
66761122,175 10:48:38,6011,2010,-20213.24,0
9184053,316 12:28:46,6011,2011,-2245.92,0
78235796,116 11:13:46,5411,1010,-3503.63,0
87450579,389 10:24:46,6010,7070,17967.33,1
70837587,278 21:41:45,5813,1010,-19314.88,0
33576170,364 13:54:35,6011,2010,-44918.32,0
45316463,258 11:29:28,4829,4051,-224.59,0
67087806,437 12:53:09,6010,7070,134754.95,0
10004871,412 09:25:02,4829,2370,-1235253.67,0
18982540,385 16:33:00,5912,1010,-11890.55,0
62646009,422 10:18:59,4829,4051,-112.3,1
67755456,182 16:26:58,5211,1010,-5839.38,0
45415313,224 10:13:33,4814,1030,-3368.87,1
43962104,80 15:32:53,6011,7010,29196.91,1
34708457,233 13:12:46,6010,7070,449183.15,0
27005693,332 10:56:32,6011,2010,-67377.47,0
53355085,152 14:19:01,5912,1010,-5435.12,0
33953527,137 16:18:08,6011,2010,-208870.17,0
6794075,57 12:40:33,6010,7030,1235253.67,0
27282344,344 03:57:33,4814,1030,-1122.96,0
50988636,381 17:30:21,6011,7010,15721.41,1
30783172,366 08:56:44,4814,1030,-5614.79,0
53854864,37 15:01:29,6010,7070,18155.98,0
32864914,105 08:36:53,6010,7021,78607.05,1
69189450,454 18:49:47,6011,2010,-291969.05,1
29894123,353 11:55:06,6010,7070,43031.75,0
59726841,306 09:56:15,5999,1010,-1601337.95,1
23160845,372 19:12:53,4814,1030,-2245.92,0
84979902,449 23:03:05,7996,1010,-11229.58,1
9406402,330 12:33:32,6011,2010,-33688.74,0
61016907,381 00:00:00,5411,1110,-26604.67,1
72430383,203 19:03:36,5411,1010,-10419.48,0
20958532,20 15:30:54,6011,7010,33688.74,1
31118768,429 18:04:43,5411,1010,-565.97,1
95740089,213 15:15:06,4829,2330,-15721.41,0
74250583,119 10:09:42,6010,7030,673774.73,1
63171651,340 01:40:12,5411,1010,-5547.41,0
74993292,100 20:12:24,6010,7070,9298.09,0
13604102,318 18:13:36,5912,1010,-7146.73,1
33387370,344 00:00:00,5411,1110,-43281.04,0
7664058,350 09:41:38,6011,2010,-224591.58,0
66802399,197 09:27:56,6010,7031,272878.77,0
23524823,335 11:15:49,4814,1030,-1122.96,0
14866430,421 05:29:46,5411,1110,-1257.71,1
46037128,325 00:00:00,5964,1200,-8361.77,1
94553454,200 11:46:59,4829,2371,-1010.66,1
5063156,46 14:05:55,6011,2010,-22459.16,1
97599541,333 19:24:38,6010,7071,40426.48,0
29735778,158 10:48:28,5411,1110,-11028.12,0
65309740,293 16:26:31,6010,7070,65131.56,1
10004871,412 12:27:10,6010,7030,26165.59,1
48153184,166 07:19:06,6011,2010,-89836.63,1
92316134,75 20:42:45,4814,1030,-2245.92,0
21376002,91 10:44:56,5912,1010,-4312.16,0
11476779,179 19:05:22,5411,1010,-7737.85,0
91320336,373 10:41:43,5411,1010,-7928.08,1
82757763,102 00:00:00,5309,1210,-227024.35,1
44362723,455 14:01:41,5331,1010,-3368.87,0
70837587,167 00:00:00,5812,1210,-67252.82,0
32581473,288 15:41:10,6011,7010,134754.95,1
28550386,292 17:44:56,6011,2010,-2245.92,0
85268880,118 15:18:04,6011,2010,-22459.16,1
19287737,317 20:07:14,5921,1010,-14745.78,1
83058739,241 00:00:00,5411,1110,-7198.16,0
93971006,3 07:31:53,4829,2370,-67377.47,1
64647717,357 13:21:28,5499,1010,-9702.36,0
70780820,193 12:05:14,6010,7070,4918.56,1
87252636,383 17:36:36,6011,2010,-3368873.66,0
65151079,281 00:00:00,5722,1110,-73104.56,1
48860137,3 09:55:41,6011,2010,-76361.14,0
43965739,216 21:31:15,4829,2331,-426724.0,1
64243199,124 17:29:13,4814,1030,-1122.96,0
17275036,301 13:21:56,6010,7070,318920.04,1
36619588,410 18:06:14,4829,2370,-22459.16,1
66171394,283 23:54:22,4814,1030,-3368.87,0
81359610,122 08:10:18,6011,2010,-22459.16,0
89613115,43 12:16:45,6011,2010,-4491.83,1
11701078,74 17:39:20,6010,7070,1348.9,0
92858142,282 07:58:59,5912,1010,-6692.83,1
53854864,413 14:02:48,6010,7070,8983.66,0
84425967,226 15:07:55,5499,1010,-2021.32,1
39026145,33 12:14:55,5499,1010,-44.92,1
78421887,395 13:37:51,6011,2010,-33688.74,0
99625927,225 13:06:32,6011,2010,-4491.83,1
53854864,197 10:19:08,6010,7020,23424.9,0
50303489,160 07:57:45,5621,1010,-199886.5,0
72311347,233 12:39:24,6011,2010,-67377.47,0
36005457,128 16:00:41,4814,1030,-4491.83,1
69088918,74 15:49:30,5411,1010,-9382.09,1
43934285,173 08:33:50,5946,1010,-9432.85,0
25270793,430 05:34:49,6011,2010,-449183.15,0
64960269,347 19:39:23,5411,1110,-5210.52,0
12095826,310 06:42:11,6011,4010,-8759.07,1
29041434,272 02:12:50,6010,7070,35036.29,0
69593249,84 17:16:44,5691,1010,-39258.61,0
47273305,441 11:15:17,6010,7070,130263.11,0
26211677,451 12:55:09,6011,7010,3144282.08,0
43541091,236 07:18:15,7311,1100,-1122.96,0
75991312,111 11:58:25,4829,2370,-1113974.22,1
13431113,398 17:17:42,5499,1010,-7329.77,0
21717441,55 13:38:47,6011,2010,-44918.32,0
45155363,266 00:00:00,5735,1200,-875.91,0
78629672,2 00:00:00,6011,4210,-2245.92,0
94822605,333 23:40:04,6010,7070,224591.58,1
65463633,208 20:15:19,6010,7070,1122.96,0
38996102,352 21:38:37,6011,7010,67377.47,0
44570920,258 15:56:47,4814,1030,-1122.96,0
70665012,122 17:22:40,4829,2370,-134754.95,1
79575302,230 17:09:03,5411,1110,-2799.31,0
25382978,388 15:48:56,6011,2010,-44918.32,1
11734416,422 18:53:57,4829,2370,-11229.58,0
14366449,55 13:07:27,7230,1110,-17967.33,0
76858275,115 04:11:30,4814,1030,-4491.83,1
218079,381 11:22:12,5411,1010,-5536.18,0
5444680,190 16:33:22,6010,7070,1122957.89,0
81303857,444 18:06:10,6011,2010,-202132.42,0
61990656,335 20:49:07,4829,2371,-4491.83,0
53854864,314 13:06:03,6010,7070,71891.76,0
63300474,396 05:53:57,5499,1010,-2019.08,0
44908094,230 14:59:04,5499,1010,-1897.8,0
75463975,28 18:51:52,6010,7030,44918.32,0
63881871,295 05:07:07,5411,1010,-628.86,0
38666640,358 00:00:00,5947,1110,-15137.47,1
84795885,111 14:40:59,4814,1030,-2245.92,0
15836839,63 17:07:30,5411,1010,-12330.08,0
79057931,268 11:33:51,4829,2370,-2245915.77,1
67828097,426 00:00:00,7832,1100,-40426.48,0
85861930,55 12:11:38,6011,2011,-44918.32,0
5030933,450 09:57:40,5331,1010,-3852.42,1
9106768,370 16:51:49,4829,2370,-44918.32,0
1316496,132 11:18:41,4829,2370,-44918.32,1
13182172,433 20:12:34,4829,2370,-6445.78,1
54424754,335 18:05:09,5499,1010,-30968.93,1
50974750,448 01:51:55,6011,2010,-4491.83,1
70780820,181 10:59:11,6010,7030,8781.53,1
71673925,315 10:53:31,4829,2371,-22459.16,1
95394912,417 17:00:28,5812,1110,-4177.4,0
78089834,56 12:09:52,4829,2370,-449183.15,1
60893507,384 13:24:04,6011,2010,-20213.24,1
86577350,4 15:52:45,6011,4010,-4469.37,0
44164394,239 11:51:00,6010,7070,44918.32,1
57283046,158 20:07:29,5411,1110,-4396.38,1
53854864,279 13:45:10,6010,7071,19006.06,1
84130274,35 20:42:14,6011,4010,-5255.44,1
86200878,99 15:19:33,4829,2330,-224591.58,0
6087150,231 19:52:01,6010,7030,224591.58,0
57224158,452 16:57:52,6010,7070,14014.51,0
70780820,277 11:35:38,6010,7030,14508.62,1
99625927,145 00:00:00,7995,1100,-1122.96,0
99388499,366 00:00:00,4121,1100,-6737.75,1
67480620,34 12:04:28,6010,7030,44918.32,1
56786565,329 15:33:44,5411,1010,-6131.35,0
56309305,419 08:56:59,6011,2010,-11229.58,1
48048713,423 00:00:00,5411,1110,-16518.71,0
61463328,29 13:51:58,5943,1010,-81975.93,0
16509297,326 07:57:27,5541,1010,-24458.02,1
73845410,452 13:24:41,5411,1110,-8651.27,0
70780820,447 07:58:41,6010,7070,7478.9,0
54741237,166 20:51:12,5812,1110,-20213.24,0
11542491,70 10:36:55,4829,2330,-44918.32,1
54445476,219 00:25:55,4814,1030,-4491.83,1
25425843,128 14:03:38,6011,2010,-67377.47,0
56783348,434 07:59:12,6011,2010,-8983.66,1
43869219,35 16:10:33,5411,1010,-52697.27,0
30736211,269 16:16:47,6011,2010,-11229.58,1
73534440,215 10:39:49,8999,1010,-5291.38,1
82881815,35 07:32:01,4814,1030,-4491.83,0
83215423,24 10:34:09,6011,2010,-44918.32,0
53423439,226 17:09:48,5541,1010,-33688.74,0
54888680,344 04:26:13,6010,7070,98146.52,1
70780820,381 03:37:27,6010,7030,20954.39,1
31295824,263 06:26:07,5814,1010,-1280.17,1
90330427,444 00:00:00,5411,1110,-14418.78,0
1451776,264 00:00:00,5735,1200,-965.74,1
293048,206 11:42:58,4814,1030,-898.37,0
7063514,336 09:05:22,5411,1010,-5423.89,0
77916307,229 00:00:00,5732,1110,-40201.89,0
48281795,126 10:47:53,6011,2011,-4491831.54,0
30506468,298 19:07:58,4814,1030,-2245.92,1
86749148,437 08:22:24,4814,1030,-1527.22,1
33486286,291 08:55:08,5411,1010,-13071.23,0
63572702,123 10:04:09,4814,1030,-6737.75,0
45678863,180 08:23:52,4814,1030,-3818.06,1
70883403,421 15:38:44,8999,1010,-11229.58,0
89625038,257 19:21:50,5921,1010,-7619.94,1
35499455,283 17:14:14,5411,1010,-1426.16,1
98205722,34 12:43:35,5411,1010,-2706.33,0
23702730,327 19:56:06,4829,2370,-4334.62,0
10720945,415 22:11:42,4814,1030,-11229.58,0
8356198,18 20:58:30,6011,7010,11229.58,1
53854864,268 19:11:32,6010,7070,9678.1,1
55913070,273 14:52:09,5812,1010,-11094.82,0
51745515,191 17:01:21,4814,1030,-2245.92,0
47570953,408 18:04:30,5499,1010,-3571.01,0
32245326,39 15:04:03,6011,7010,67377.47,0
84155622,452 11:08:00,5499,1010,-3054.45,1
95475172,151 12:49:08,6011,2010,-11229.58,1
91060809,369 08:14:52,6010,7070,22459.16,0
70780820,222 12:27:20,6010,7070,33149.72,1
72855316,266 06:16:60,5499,1010,-1819.19,1
46024442,388 19:18:31,6011,2010,-33688.74,1
70738904,161 10:57:01,5814,1110,-4693.96,0
17580250,177 11:25:29,4829,4051,-673.77,0
88278381,169 16:57:47,5411,1010,-10611.95,1
307854,329 14:23:01,5200,1010,-13116.15,0
77317237,134 12:18:02,5999,1010,-7018.49,1
79963943,319 14:20:21,4814,1030,-2245.92,0
11449765,252 06:42:47,5331,1010,-2492.97,1
99938948,301 19:58:16,6011,2010,-6737.75,1
99834424,7 15:05:02,6011,2010,-112295.79,1
22717722,184 16:37:48,6011,2010,-44918.32,1
54340304,251 09:17:02,6011,2010,-44918.32,0
70780820,223 07:54:07,6010,7070,5569.87,0
4385561,425 14:23:02,4829,2370,-22459.16,1
11032699,344 09:26:22,6011,2011,-2245915.77,0
22808924,255 20:18:22,4814,1030,-2245.92,0
30515388,34 19:53:53,5411,1010,-14394.97,1
62010406,187 13:13:38,6011,2010,-157214.1,0
28148350,193 00:00:00,5999,1110,-1078.04,1
24497218,193 18:44:25,4829,2370,-1286.24,0
33943155,112 10:48:24,5411,1010,-3750.68,1
37623604,18 20:51:58,5411,1010,-1257.71,0
23124291,255 09:17:07,6011,2010,-15721.41,0
39510825,425 13:52:51,6010,7070,15721.41,0
65309740,448 11:26:18,4829,4071,-17967.33,0
20047434,296 00:00:00,5541,1110,-11229.58,1
48015680,322 10:08:21,4814,1030,-35934.65,1
15384947,13 14:35:30,4814,1030,-2245.92,0
58006798,250 19:08:29,6011,2010,-2245915.77,0
46266430,227 14:27:24,5411,1010,-1729.36,0
58283353,171 07:10:42,4814,1030,-449.18,1
44714700,361 17:23:41,4814,1030,-1347.55,0
77391649,301 12:10:00,4829,2370,-22459.16,1
20999735,158 10:39:18,6011,2010,-89836.63,0
21845362,129 14:23:57,5411,1110,-14221.14,1
50446331,137 14:48:07,4814,1030,-6737.75,0
83072268,100 17:02:12,4829,2370,-8983.66,0
36502881,387 16:46:28,5921,1010,-11778.48,1
92374778,92 07:38:11,6011,7010,134754.95,1
76084504,41 11:47:19,4814,1030,-3368.87,0
82057183,190 00:00:00,5511,1110,-176237.01,0
99141554,388 00:00:00,5411,1110,-3139.79,1
75685549,319 07:01:39,5411,1010,-920.83,0
3323243,28 13:23:45,6011,2010,-49410.15,1
76437801,384 13:06:16,6011,7010,67377.47,1
496551,159 12:26:49,5411,1010,-8590.63,0
83831763,329 16:14:46,6011,2010,-6737.75,0
18982540,313 14:58:20,6010,7071,66703.7,0
5542744,161 13:38:16,5411,1010,-14864.37,1
8576527,260 05:55:31,4814,1030,-1122.96,1
4905824,326 10:19:12,5411,1010,-3765.28,1
91082602,212 15:09:52,4814,1030,-4491.83,0
32374506,280 00:00:00,5541,1110,-22459.16,1
44782802,7 10:12:26,4829,2330,-56147.89,0
87850297,397 00:00:00,5411,1110,-12905.03,1
61069717,15 10:30:30,6011,2010,-157214.1,1
71743833,30 17:42:46,5499,1010,-1505.44,0
68146409,336 10:40:41,5411,1010,-8197.59,1
58593900,213 09:31:17,6011,2010,-224591.58,1
85861930,383 15:14:41,6010,7070,2784.94,1
99452850,347 19:47:58,6011,2010,-101066.21,0
17589274,355 17:39:16,4814,1030,-1122.96,1
70707572,340 14:56:56,5311,1110,-11117.28,0
65481729,329 00:00:00,5411,1110,-12882.57,0
12710845,210 21:38:23,4814,1030,-1122.96,1
58878219,442 19:48:30,5814,1010,-11903.35,1
63753335,177 09:40:55,6011,4010,-336.89,1
10467007,315 16:09:44,6010,7070,190902.84,0
95213230,302 00:00:00,5812,1110,-4042.65,0
35082187,116 06:24:43,6011,2010,-112295.79,0
5119545,153 14:35:18,4814,1030,-3368.87,0
89080700,373 18:46:36,4814,1030,-2245.92,1
53854864,346 14:04:59,6010,7030,37630.32,1
2132533,184 20:09:07,6011,2010,-224591.58,0
18432893,389 18:10:52,5411,1010,-5290.03,1
87372275,204 12:23:17,6010,7070,12666.96,1
24163664,28 09:17:29,6011,2010,-8983.66,0
30697873,353 19:48:30,6011,7010,112295.79,1
45119322,297 21:38:36,4829,2370,-11229.58,1
26979327,43 15:39:16,5411,1010,-5271.16,0
90510411,147 21:37:47,6011,2010,-449183.15,1
86068326,453 15:31:19,6011,7010,67377.47,0
47550723,394 20:42:02,4814,1030,-4491.83,1
87252636,186 16:40:42,6010,7071,224591.58,0
69315957,250 11:42:39,5732,1110,-8961.2,0
83349181,453 18:36:36,6011,2010,-53901.98,1
91607630,178 18:11:28,5411,1110,-2654.67,1
93481965,307 15:36:34,6011,2010,-49410.15,0
75500611,28 12:39:11,4814,1030,-89836.63,0
68939124,392 17:17:55,5912,1110,-22893.74,0
41870088,277 20:18:21,6010,7070,21897.68,1
68955791,59 21:24:51,6011,2010,-35934.65,0
81095386,434 17:07:26,4829,2370,-6737.75,0
68285639,56 08:51:18,5499,1010,-2762.48,0
8222311,371 16:59:09,6010,7070,1122.96,1
95750568,338 20:21:54,4814,1030,-2245.92,0
25646885,249 12:48:00,4829,2370,-67377.47,0
82819627,212 13:27:25,6010,7070,426.72,0
45431238,441 00:00:00,5411,1110,-2807.39,0
79434229,218 07:15:10,4829,2370,-89836.63,1
63720618,17 16:22:00,6010,7070,158337.06,0
7941670,73 23:56:60,6011,2010,-4491.83,1
4870185,403 12:36:51,4814,1030,-1796.73,0
35307259,22 13:51:56,6011,2010,-11229.58,0
84954803,429 00:00:00,5261,1110,-115193.02,1
29889678,12 20:25:55,6010,7070,22459.16,1
82535943,2 19:08:03,4814,1030,-22459.16,0
5009599,171 21:38:18,6010,7070,18865.69,0
69101708,290 05:35:51,4814,1030,-4042.65,1
36056980,328 20:42:32,5499,1010,-14710.75,0
71599076,133 14:08:21,4829,2330,-89836.63,1
8848607,74 10:12:33,6011,2010,-67377.47,1
88199460,333 10:07:55,4829,2370,-11229.58,1
49486459,361 13:21:57,6011,7011,179673.26,0
45808990,10 14:53:56,5641,1110,-85502.01,0
38223980,379 22:26:39,5411,1010,-8573.11,1
49605134,246 00:00:00,5411,1110,-31658.2,1
87084168,104 10:48:45,6010,7070,2425.59,0
37431906,331 19:10:59,4814,1030,-1122.96,1
93559700,78 07:48:18,5411,1010,-10638.23,0
65154870,379 00:00:00,6011,2110,-44918.32,1
54888680,433 05:50:10,4829,2370,-69623.39,0
77391649,399 11:48:33,4829,2440,-134754.95,1
45758154,81 00:00:00,5964,6200,10765.8,1
70780820,32 16:29:36,6010,7070,1347.55,0
67294324,171 21:10:28,5211,1010,-1739.24,1
